truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
21,20,2.6074076e-07,0.017724412,1.9291617e-06,0.00016433891,0.0018364138,0.09470834,0.021182235,5.777714e-05,0.011580938,1.8773765e-06,0.0297045,0.0001163342,9.747321e-07,1.8628624e-10,9.788747e-09,5.267849e-08,2.9343676e-07,0.0041444614,0.0038962322,1.6219157e-05,0.55535764,0.2444774,0.00075288175,0.00038325394,0.013837939,1.9172228e-05,2.3898368e-05,1.000804e-05,2.7470887e-07
2,2,3.35659e-16,3.1889327e-24,1.0,4.994281e-19,1.0570368e-15,2.6985318e-27,0.0,0.0,3.421488e-38,0.0,9.165223e-37,6.632903e-18,0.0,7.7578146e-33,1.9341619e-18,0.0,6.316894e-22,0.0,3.854072e-27,1.3074891e-22,9.9888927e-26,4.419792e-28,0.0,3.928043e-37,1.1131904e-32,1.9190705e-21,0.0,3.7883026e-35,6.7981836e-32
16,16,3.7549347e-20,9.806089e-38,4.0057393e-12,9.434213e-13,1.1466527e-31,4.406579e-10,2.1154539e-17,4.095985e-21,2.6231935e-23,3.5835653e-12,3.1263285e-26,1.1686023e-19,5.3294856e-23,5.0722924e-24,9.466113e-14,1.2208172e-05,0.9999876,2.6896057e-29,1.4359072e-14,1.19352314e-11,5.4239352e-30,7.6816737e-28,8.616599e-28,5.132619e-21,1.2715017e-16,5.894025e-13,2.8560115e-15,1.9668454e-07,4.13922e-17
11,11,1.1572697e-12,2.8580604e-23,2.0076527e-17,2.961853e-14,1.0704583e-13,1.2416161e-09,1.3197659e-21,3.3940356e-35,1.1111183e-11,3.0929346e-20,5.5859975e-16,0.998623,1.1459473e-11,2.2653789e-12,5.0539726e-13,7.2618296e-28,6.671666e-20,2.988204e-22,5.178428e-08,0.0013681363,5.551094e-17,3.034989e-11,1.1615508e-16,2.9563536e-08,4.1127206e-11,8.768246e-06,1.6506159e-28,3.2243284e-25,2.3322697e-32
2,2,1.5721733e-19,1.0472109e-31,0.99999976,1.892321e-18,1.0520277e-16,5.2752387e-24,0.0,0.0,1.019612e-34,0.0,1.4003864e-33,4.042124e-15,9.980925e-27,3.677442e-26,2.8236025e-07,2.3064407e-28,3.121922e-18,7.682045e-32,6.2548155e-21,3.1102523e-16,4.7108353e-23,5.9078757e-31,0.0,5.5366427e-28,1.3008072e-30,2.967058e-13,0.0,2.8874829e-25,6.776381e-32
5,5,1.770122e-12,8.087231e-15,7.056786e-10,1.7519082e-07,5.1277583e-11,0.9999963,1.1397726e-06,7.294442e-10,2.2207526e-11,1.4199634e-09,9.145015e-12,6.34872e-08,1.0542452e-17,9.635216e-19,1.2355019e-19,6.6585865e-10,3.7407378e-07,8.194325e-14,5.3267424e-10,1.4788249e-06,2.3176326e-14,1.9077615e-09,7.996176e-13,1.2257918e-07,3.3437877e-07,3.187874e-17,5.7796067e-11,4.0339113e-13,4.8577996e-15
25,25,5.8877743e-25,9.68616e-28,1.1470632e-24,3.3903366e-33,4.5258354e-23,5.576453e-25,0.0,0.0,1.1058814e-21,4.3929578e-36,3.3174784e-32,1.0933489e-19,8.644169e-24,2.293528e-24,1.16654655e-11,2.655337e-32,9.808964e-16,5.4287344e-23,3.7818272e-06,1.0236826e-06,2.372664e-13,9.0172753e-13,1.531086e-17,2.592593e-07,2.2461656e-17,0.9999949,3.0833518e-30,6.4983426e-21,5.56379e-32
12,12,3.0388826e-13,8.650172e-09,5.5425843e-21,4.3896035e-19,1.0665897e-07,3.5010127e-15,2.3223681e-07,1.118685e-09,1.9773955e-07,4.8172564e-16,1.1216061e-06,1.3543681e-09,0.8883779,0.11160298,1.2710703e-11,8.838648e-17,1.2980984e-20,2.197369e-11,1.3471737e-05,1.3988198e-08,3.5156434e-06,4.6150465e-08,4.4177432e-07,1.1854454e-08,1.0685409e-08,6.163029e-14,2.7721771e-11,9.282403e-13,4.7958165e-11
6,6,5.0291575e-05,6.892755e-06,9.1985434e-08,0.0023972748,4.779798e-06,0.030873092,0.7304748,0.00016110826,0.064886674,0.0010644875,0.008390988,0.0020660597,2.1925457e-06,9.657437e-08,8.650115e-09,5.47528e-06,1.7788225e-05,0.00015681138,0.0019510161,0.00048022508,2.291312e-05,0.004248586,0.0003334626,0.010421443,0.036352042,0.002405416,0.10321406,1.1202908e-05,7.233835e-07
3,3,3.8014152e-06,9.297771e-14,3.532136e-05,0.9995802,0.0001530321,0.00022756706,8.374237e-15,1.1588865e-32,9.11903e-18,1.1030617e-25,1.6226286e-21,1.4768165e-22,7.234218e-19,5.0046708e-20,6.789358e-13,1.07939365e-32,1.891508e-23,7.68496e-36,3.0613104e-22,1.2615222e-14,1.01543415e-29,7.4464233e-34,5.029679e-30,9.546681e-25,2.0224452e-30,5.2174412e-24,1.4291898e-32,2.2804694e-25,1.084086e-31
