truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
16,16,2.6841133e-11,3.8419317e-31,3.1644242e-05,5.6904775e-15,3.2414437e-24,2.3667627e-14,4.6663756e-18,3.2952234e-27,2.6005127e-24,3.5810062e-12,5.0682985e-33,3.0690114e-14,3.8991e-16,1.7396594e-16,5.002828e-13,7.6203655e-08,0.9995289,4.5031415e-20,1.8925585e-08,6.766207e-09,3.431072e-17,4.3378065e-19,2.5737563e-25,3.0299717e-14,4.954815e-13,1.0405474e-08,4.594446e-20,0.00043935125,5.009125e-15
7,7,0.0,0.0,0.0,0.0,0.0,1.02695484e-26,9.1063555e-08,0.9999999,7.260316e-27,6.193682e-12,0.0,0.0,0.0,5.64076e-22,0.0,2.2418096e-26,2.4051166e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1536038e-16,0.0,6.7688005e-13,8.6429285e-31,0.0
27,27,5.790231e-21,0.0,1.3078881e-13,2.4333125e-25,9.490062e-34,2.8211138e-22,3.8849125e-23,5.27955e-29,0.0,7.260968e-14,0.0,1.9355602e-28,5.2731487e-22,2.2188311e-16,6.532896e-13,7.150847e-08,0.03244082,6.0915604e-35,1.4987586e-12,5.274792e-13,7.319344e-28,2.1453918e-26,1.9023961e-32,5.5691485e-23,4.4889235e-11,3.4923816e-13,6.0700033e-15,0.96755904,2.6662615e-16
4,4,0.0027884152,2.6522012e-11,0.0,3.1108248e-15,0.67629343,0.31974307,0.00047028757,2.452365e-08,2.603658e-07,1.7128602e-11,2.7092192e-19,3.4432475e-17,2.1647807e-06,0.0007023548,3.8359696e-14,1.4173843e-36,0.0,2.124732e-18,1.2327152e-19,8.65168e-22,2.3989294e-24,7.743119e-34,2.7977045e-19,4.9682404e-15,1.1428407e-18,8.1457845e-29,1.644558e-29,9.1034903e-35,0.0
17,17,6.187358e-13,5.179402e-10,2.3904532e-21,2.8692153e-11,4.167205e-11,4.880831e-14,2.9659485e-20,1.9885353e-26,4.7391256e-14,3.6269384e-18,2.4513e-07,2.9726639e-06,5.1335646e-12,3.213532e-12,1.4899956e-10,9.149964e-34,3.412647e-31,0.8215735,6.149574e-11,1.925969e-15,0.031295236,0.14641319,0.00069246424,2.2370485e-05,1.0124176e-20,2.8716608e-12,1.2409594e-22,4.6063194e-26,2.2738554e-27
27,27,3.599687e-15,6.7254714e-27,1.9633066e-16,5.677424e-22,1.0823466e-19,1.2741657e-12,2.6509367e-13,7.651491e-18,6.547423e-30,1.5594595e-11,2.0896711e-26,8.5951636e-17,6.450733e-16,3.9104805e-15,5.2490914e-09,6.855155e-07,7.2341054e-06,1.1441915e-15,1.8998027e-07,2.5017252e-07,1.1138222e-14,6.062678e-16,7.0119306e-17,1.0517043e-09,4.722817e-12,0.01555774,4.7601124e-12,0.98443395,9.04778e-12
13,13,1.0488082e-05,4.5658586e-14,3.934712e-17,8.331005e-14,1.7167004e-06,0.0012374527,1.2717934e-09,1.5483871e-15,1.4955074e-08,5.2059113e-09,2.974378e-14,2.4551298e-12,0.06665143,0.93175405,1.4752487e-07,1.0494156e-14,8.7505445e-17,5.6081916e-14,4.2588643e-05,0.00028879827,1.0687795e-14,2.424107e-16,1.7640574e-13,1.1337109e-05,1.9436761e-06,3.389191e-10,1.9306555e-08,6.824018e-11,5.6523945e-21
21,21,4.076239e-14,9.570234e-07,8.471244e-25,1.1775801e-15,1.2530969e-12,8.766806e-23,1.9381007e-27,1.6043377e-31,8.945536e-11,1.8175044e-21,0.023595925,1.0954603e-12,2.1500488e-13,3.1150439e-16,1.643087e-14,0.0,1.3639796e-32,7.597491e-05,6.3775543e-12,7.3001255e-20,0.08936147,0.88696367,1.992365e-06,2.2981432e-12,2.7629567e-24,4.272334e-18,2.396974e-25,2.0212717e-28,2.0434365e-28
4,4,0.00050366175,0.0005900989,3.8453422e-16,4.7396043e-09,0.99207824,4.5107766e-09,1.189005e-08,1.0623594e-18,5.9398517e-06,4.047092e-16,2.1123591e-05,2.3776662e-08,0.0019577385,1.0463878e-05,7.782214e-06,4.1551418e-24,8.933586e-26,3.522467e-07,2.0770332e-05,0.00015551447,4.4112376e-09,1.5700574e-13,4.7004245e-09,0.00464799,2.0100943e-11,2.18716e-07,8.448748e-15,4.9457827e-20,5.8815715e-23
26,26,0.0,0.0,0.0,0.0,0.0,1.7271264e-23,5.7003676e-25,5.935412e-24,5.712129e-30,2.7382377e-19,0.0,0.0,1.1132439e-35,2.7654855e-29,6.093732e-26,4.173043e-31,3.0287169e-30,0.0,1.0039458e-35,4.5188546e-38,0.0,2.6527966e-34,0.0,1.3350445e-35,6.3408595e-17,1.3060412e-33,1.0,1.6139564e-20,5.219073e-32
1,1,4.988957e-06,0.99877304,1.4471096e-23,0.0009872748,0.00011402908,4.5977944e-14,3.6323634e-22,5.7500817e-24,2.49652e-09,3.1920952e-19,3.4564826e-05,5.058046e-07,2.6189863e-13,1.5788492e-11,2.7275998e-12,0.0,1.070996e-37,8.564559e-05,7.6836376e-16,1.9101588e-16,6.74398e-11,9.148603e-14,7.2369874e-11,5.498194e-13,4.9683032e-21,3.5989907e-19,3.0666656e-30,1.1623321e-32,1.6237136e-36
21,18,0.018849736,0.072699815,1.6391589e-07,0.0074962783,0.002061425,0.00023675071,0.00035852185,0.00010708534,0.00057772093,0.00062352815,0.00171527,1.12818576e-07,0.002949659,0.00026589498,0.0006640221,8.966739e-07,3.197328e-06,0.22979058,0.34332356,0.00016953213,0.00788898,0.24177966,0.003755654,0.05521807,7.272111e-05,5.3047324e-06,0.009232212,0.00013383447,1.97532e-05
13,13,6.0973037e-13,6.7812607e-34,0.0,1.1512906e-31,1.6443788e-17,8.12657e-06,1.0168932e-11,3.733403e-25,6.7450234e-16,2.453554e-06,0.0,1.0765658e-22,0.005281939,0.99470747,3.0308973e-17,2.3865872e-09,3.9614754e-16,0.0,9.847107e-15,2.2017162e-16,1.2705265e-33,0.0,9.1158595e-34,1.0330248e-19,6.964905e-10,8.026359e-26,1.7150407e-21,1.266239e-19,0.0
13,13,9.746591e-08,8.565674e-28,0.0,2.584731e-32,4.0874517e-12,4.391981e-06,6.1339684e-08,5.431574e-24,2.5184807e-15,2.042271e-05,5.4172887e-34,8.8869914e-23,6.152805e-06,0.9999689,1.3837434e-11,1.9395787e-12,1.8848583e-24,0.0,1.1027737e-09,1.6840352e-17,9.853825e-31,0.0,1.666008e-27,1.4423396e-17,5.5513432e-08,2.8480792e-24,7.2177486e-22,8.849972e-25,0.0
6,6,3.471899e-12,8.967564e-22,4.456515e-25,7.988833e-13,4.261663e-16,1.2675407e-07,0.9851414,0.010320678,1.6062646e-05,0.0045183008,3.3667013e-25,5.9152905e-23,1.1300687e-12,3.385498e-06,3.3349794e-15,1.5259013e-11,1.440172e-14,2.1639122e-23,1.279863e-10,1.0020443e-10,1.8409569e-15,1.6580534e-23,1.2143872e-22,1.9832405e-17,1.870137e-11,3.3833506e-16,1.3836153e-19,6.30116e-14,1.5804065e-38
17,17,5.2592614e-10,3.8846693e-08,3.658094e-17,4.8246005e-08,1.14783525e-08,2.4605828e-07,4.8068318e-21,5.6998634e-18,4.6972104e-10,1.8546358e-12,0.00039441555,0.020930398,1.1344388e-08,2.0364862e-06,3.4654735e-05,1.3256659e-27,4.5924735e-20,0.8133072,9.772276e-09,1.4325872e-10,0.13292624,0.032332603,2.649159e-05,4.5389566e-05,5.712952e-16,7.338013e-08,5.080139e-16,9.280402e-15,2.3183196e-23
13,13,1.1045141e-10,1.6887429e-19,0.0,2.916353e-17,5.3828237e-05,6.745048e-05,5.4948254e-05,1.1854875e-15,8.317274e-09,0.0035077215,1.0640409e-27,1.3177477e-23,0.024043413,0.97226936,3.3041072e-09,1.145932e-08,1.2318285e-22,1.6552834e-27,3.718907e-12,1.9677619e-11,4.341865e-21,2.6588363e-32,1.5143775e-22,7.542413e-14,3.2478033e-06,5.8771324e-21,1.1357465e-19,1.0744831e-19,0.0
20,20,3.8719268e-20,1.4002136e-19,2.816117e-19,3.2447668e-21,6.5764307e-19,8.923393e-25,1.399704e-37,0.0,2.0909508e-25,7.1174524e-30,4.2460976e-14,1.8425391e-06,1.7228432e-20,2.0896344e-18,2.1924574e-12,0.0,8.085938e-34,0.0049236426,1.8744676e-16,5.8492264e-17,0.99443346,0.00064108556,1.6411755e-09,1.7951683e-08,4.791991e-24,1.6268951e-09,1.7879765e-29,8.019004e-27,2.0396713e-33
