truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
3,3,2.5128488e-30,2.2457828e-17,8.892912e-12,0.9999999,7.0542585e-24,2.4475347e-21,3.1978427e-28,0.0,1.8585869e-36,0.0,2.5943512e-19,1.5684016e-13,2.8220742e-29,3.919263e-19,8.830528e-08,7.187689e-38,2.4149108e-26,1.3486968e-34,1.5735362e-33,1.958894e-27,2.5876434e-24,8.2278456e-16,4.2529835e-29,6.907699e-29,1.5481248e-33,6.405954e-36,1.3441461e-34,8.302732e-30,2.2955639e-37
25,25,2.3863333e-07,1.1679441e-11,4.9083797e-12,3.4079753e-11,7.934568e-06,2.895255e-13,7.860325e-09,2.7010566e-11,4.5986745e-08,0.00074130925,1.5409837e-11,3.4361133e-07,0.007509018,0.0012767576,3.0639025e-05,0.002323167,4.33341e-05,3.9560967e-07,0.0013954903,0.36903763,6.905736e-11,5.284659e-08,1.058564e-06,5.879397e-07,0.0077229664,0.6099089,1.5336637e-07,3.40864e-10,7.371441e-09
0,0,0.7773495,1.9110548e-06,0.008778567,0.00039175132,2.3486793e-06,1.3342013e-06,6.387915e-16,3.0374073e-22,4.8038022e-09,1.4260176e-14,1.01471456e-10,0.066266224,0.00080230326,6.797831e-05,0.14606884,8.356119e-14,3.489643e-12,3.0186884e-11,5.368872e-05,2.0736948e-06,3.1961673e-09,0.00013126225,1.0664199e-06,2.4053377e-06,1.7550562e-06,7.708059e-05,1.9268878e-09,3.922062e-11,1.2375107e-20
6,6,1.4915099e-16,4.038353e-16,3.5473924e-25,2.8043262e-16,3.7682046e-08,7.3490325e-09,0.9988807,6.8980786e-05,1.0226311e-07,0.001050106,8.253677e-14,1.9330482e-21,1.5702346e-11,1.0489108e-07,4.914593e-18,4.3692234e-13,7.7993236e-22,1.8833883e-17,3.6669628e-15,2.615084e-18,1.83944e-21,3.2804046e-23,1.0321263e-16,8.072025e-13,9.754948e-11,2.9420615e-23,1.8243696e-18,5.991426e-17,2.3978154e-32
21,21,2.0625955e-27,3.8541326e-24,4.3761096e-24,4.5238807e-14,1.12007105e-20,2.7503553e-13,7.2964675e-17,4.426357e-25,1.2019472e-09,2.1629639e-15,0.0003584482,1.2710669e-13,9.058134e-20,1.0395977e-20,3.250849e-14,1.0058151e-28,1.4811856e-25,2.0791369e-05,1.5410963e-15,1.21896e-13,1.4730962e-07,0.9996099,1.0780126e-05,4.0621287e-12,7.653786e-16,1.0223191e-13,1.2950566e-13,3.1944177e-18,2.3677357e-29
3,3,4.5625235e-12,2.1289665e-08,1.3973996e-14,0.9999416,5.4486945e-06,6.210957e-07,1.1314678e-06,5.0313245e-15,4.186771e-05,2.1242998e-10,2.611486e-08,1.7404911e-08,1.1907874e-11,3.901981e-13,3.9066717e-06,3.7091585e-15,1.119536e-14,9.92471e-11,4.436599e-11,7.25454e-07,1.6782072e-14,1.4139313e-10,2.0647999e-08,5.3565607e-12,4.723166e-06,8.569288e-11,3.791739e-09,9.921772e-12,2.6586092e-26
22,22,1.2859369e-10,3.8020365e-10,1.6295829e-08,0.00064982503,1.7832139e-07,7.848843e-05,0.007523412,6.174091e-05,5.2086866e-06,7.455903e-07,0.33470297,7.462049e-07,2.1753276e-05,1.7215743e-07,2.5434025e-05,2.7596034e-10,0.00020205142,1.7205286e-05,0.0006201517,1.2454372e-07,0.10792125,0.0031084043,0.5444321,2.9271423e-05,2.4189043e-05,3.9112865e-07,4.3705684e-05,0.00039745917,0.00013302465
20,20,1.9543242e-19,2.0255662e-19,7.120946e-18,1.0336827e-18,1.2287098e-17,8.063141e-20,3.9189744e-19,6.134381e-17,1.443536e-13,1.8298195e-13,5.8023172e-08,7.453061e-13,7.747689e-11,7.284141e-11,4.114165e-06,8.838005e-14,3.160062e-11,0.0030279665,0.00013162823,1.967905e-09,0.98263425,0.013704531,0.00028666036,0.00021084282,4.765787e-12,2.349562e-09,1.259417e-11,1.8547328e-09,6.475081e-14
15,15,3.77939e-31,0.0,1.15585284e-11,7.556519e-24,8.6461145e-34,2.0919898e-18,3.883745e-08,1.7150145e-14,1.322537e-31,4.6231573e-12,1.7384307e-29,5.560657e-17,9.153111e-27,1.1843873e-19,3.4272594e-17,1.0,5.391595e-11,0.0,1.4621835e-33,1.7724779e-18,4.1562266e-35,5.579954e-31,7.372204e-34,1.0678329e-31,6.166418e-12,1.1574259e-22,6.589274e-14,1.9632505e-17,0.0
6,18,2.475792e-06,8.055389e-06,1.3740143e-07,7.442337e-05,0.006034287,0.00012265799,0.37681705,0.0006946422,0.0012195413,0.06902715,0.00040516283,5.662893e-06,3.3026793e-06,0.004295835,6.933773e-05,0.0036231885,0.0020997622,0.00022161102,0.48427016,0.0028288178,6.2239264e-06,0.0023107082,0.00013852776,0.007943253,0.020343222,2.3792198e-05,0.0001478263,0.017263092,3.1962158e-10
