truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
3,3,5.9305534e-29,1.2131146e-12,2.5960904e-29,1.0,1.457678e-18,2.7084058e-16,1.8454967e-20,2.6978078e-37,3.7946787e-10,1.0618272e-35,1.3322633e-10,3.274578e-20,2.845402e-29,3.4927744e-26,5.4872932e-14,3.006841e-32,5.462686e-38,1.1635822e-25,9.568218e-35,1.667147e-27,2.1152538e-25,1.2490209e-20,4.147906e-15,5.230576e-31,2.6910356e-36,0.0,2.6989312e-36,0.0,0.0
6,6,4.5160617e-31,3.8910782e-34,0.0,1.5082399e-35,2.2393e-16,1.964612e-19,1.0,2.1914996e-11,6.3616152e-12,5.068429e-09,7.356497e-35,1.298653e-34,4.5945042e-14,9.009692e-12,1.8451644e-29,5.990185e-24,0.0,5.0665717e-32,1.6151763e-27,1.377788e-32,0.0,4.0811723e-36,7.213358e-27,3.940997e-29,1.4554501e-14,0.0,4.849164e-18,1.1464584e-21,6.6816072e-34
1,1,1.4656694e-11,0.8585581,1.2394945e-19,1.7824318e-07,4.9447326e-06,1.03365976e-10,4.685632e-09,2.649885e-09,3.0193355e-06,2.2193011e-12,0.01586065,7.419559e-14,1.6359735e-08,1.3438229e-07,4.9743656e-13,1.2358467e-16,1.0024546e-16,0.1209062,3.8383074e-14,2.3806074e-13,0.0007034702,0.000119923476,0.003843402,4.6122068e-08,9.151495e-20,7.108437e-18,9.338652e-20,5.0697754e-14,7.4610347e-19
15,15,0.0,0.0,9.202218e-37,1.0132886e-33,0.0,3.7517482e-26,1.1274328e-27,8.558275e-33,0.0,1.986993e-23,0.0,2.012672e-37,3.0686601e-33,3.9499164e-32,1.782667e-21,1.0,1.604615e-10,0.0,2.274982e-22,1.4593617e-21,0.0,0.0,0.0,3.143421e-33,6.39517e-19,6.831145e-25,6.2503856e-12,3.421322e-21,0.0
24,24,8.9037317e-13,8.167008e-34,2.9151804e-35,2.06612e-31,1.0615612e-09,8.2852115e-05,4.212368e-13,2.939078e-26,5.056132e-10,9.534262e-11,0.0,1.6172379e-23,1.4035721e-05,1.049526e-05,4.563244e-18,4.5674134e-15,1.9575373e-38,1.7527636e-32,3.725604e-11,1.8461141e-10,0.0,8.2787656e-35,5.4078895e-28,1.4431976e-14,0.9998926,2.1036664e-16,1.2294507e-18,1.2363679e-20,1.27384535e-26
10,10,3.3199238e-12,7.565699e-08,2.2044417e-23,5.972622e-08,6.4032047e-06,2.0716466e-07,3.3856268e-06,2.8609394e-11,0.009890068,1.4023291e-09,0.9897537,9.0317254e-11,2.0857915e-05,8.778323e-06,3.8605893e-10,8.8443856e-16,4.6437928e-21,4.3970294e-07,8.450534e-05,2.6216299e-13,3.07781e-08,6.365331e-05,0.00015275812,1.5038759e-05,1.111382e-12,1.8646965e-20,2.0224666e-11,4.4302142e-11,2.2372987e-20
7,7,1.4989888e-34,6.5511606e-38,0.0,5.8422195e-36,2.068033e-28,3.8967727e-09,1.2397612e-10,1.0,1.7836874e-21,2.1395917e-10,1.1913422e-35,5.7305946e-37,1.7064587e-22,2.1546248e-22,5.111584e-27,3.7506632e-17,0.0,0.0,3.5447706e-28,0.0,0.0,0.0,1.2760411e-31,2.044866e-37,7.4179005e-20,0.0,2.25221e-16,2.7009842e-26,0.0
18,18,0.29181036,3.1448975e-12,7.045968e-17,1.0618608e-16,2.2905873e-05,2.0554498e-07,6.600807e-13,2.219415e-16,4.842678e-08,1.2338619e-11,6.309106e-16,5.282381e-10,0.031866673,0.002489589,1.5851218e-09,1.9670497e-13,2.1499731e-17,2.5221663e-12,0.664245,0.0030803273,4.7066504e-14,2.1230972e-14,1.2015262e-12,0.0064845197,3.5282255e-07,1.7302638e-08,1.1135984e-11,4.1603258e-08,2.6604274e-10
23,23,1.3510734e-09,1.6044164e-26,1.0329947e-22,1.9013311e-22,5.8649895e-13,8.2102705e-18,3.9976792e-23,1.9402781e-33,8.485215e-19,2.8739656e-16,6.234849e-20,4.0959307e-09,4.6877274e-10,2.6654786e-11,8.91599e-14,9.308002e-25,1.7840397e-20,2.9205232e-11,5.2862145e-08,0.00014495906,1.3531072e-14,5.2420754e-12,1.1239589e-17,0.99877495,2.4647294e-17,0.0010799903,5.6253375e-25,4.9444854e-15,9.053883e-20
27,27,1.0747438e-22,2.0089399e-25,1.22193876e-23,1.7176773e-23,4.406273e-20,3.619483e-14,1.8991792e-15,1.04084485e-19,1.0249343e-20,2.3532465e-16,1.7933158e-18,3.8616795e-19,2.0329317e-13,4.6256136e-13,2.8642562e-11,1.2322626e-12,1.1662966e-10,1.5716413e-09,2.0107285e-08,4.6493964e-14,2.4664498e-12,1.4637302e-16,1.02374453e-16,3.52139e-14,3.4141747e-14,1.504918e-19,4.3132496e-07,0.9999995,6.9246806e-31
