truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
6,3,0.03503194,0.03556725,0.033852965,0.037411086,0.037219364,0.036140602,0.03595324,0.033754777,0.034352172,0.034743972,0.034321036,0.033519514,0.03524631,0.037379254,0.03285902,0.03361721,0.032073535,0.034701277,0.030182986,0.034307953,0.035787232,0.033702366,0.035679523,0.034407772,0.030901967,0.034678474,0.03439863,0.036943562,0.03126501
28,26,0.035400815,0.034577053,0.033552997,0.03533738,0.033911247,0.034043074,0.034799952,0.034396328,0.033882856,0.03303201,0.034615234,0.034340173,0.034092143,0.035419695,0.034202743,0.033213206,0.034081586,0.034859538,0.03404644,0.034241468,0.034776933,0.03415149,0.035122406,0.034151897,0.03477445,0.03501308,0.035993434,0.035365444,0.03460494
26,26,0.0357128,0.034718458,0.032705665,0.036069743,0.034265824,0.034065116,0.035065714,0.034057517,0.033956323,0.032239106,0.034508552,0.034538075,0.034362,0.036144994,0.03429155,0.032440964,0.03390774,0.034630794,0.033174075,0.033860065,0.034574058,0.03416769,0.035472147,0.033845432,0.03441367,0.035130896,0.037176896,0.0364303,0.034073822
13,3,0.035717394,0.03460015,0.034290787,0.037236765,0.035470765,0.035340115,0.034275025,0.033691447,0.034321032,0.033844434,0.033745117,0.03470942,0.03489986,0.037040975,0.03357354,0.033367217,0.033324502,0.034219965,0.031388,0.034242865,0.035139643,0.035030298,0.03554413,0.034346163,0.032485303,0.03444747,0.035716422,0.035962544,0.03202859
21,3,0.03540476,0.035348132,0.034059178,0.03681917,0.03533976,0.034675065,0.03475312,0.034007676,0.034187756,0.033740554,0.034691103,0.033802215,0.034826044,0.036375165,0.03354947,0.032959066,0.03277583,0.035014763,0.031537205,0.03417806,0.03508946,0.034644607,0.0361038,0.034627877,0.03248844,0.034879174,0.03474357,0.036412425,0.032966502
6,3,0.0352165,0.03608547,0.03464703,0.03809251,0.035532888,0.034519047,0.034884885,0.03323405,0.03462972,0.032704428,0.035179287,0.033561967,0.034075063,0.03710466,0.033378806,0.032764226,0.031678785,0.035567187,0.030673366,0.03325102,0.035246216,0.03523407,0.036687404,0.03536682,0.031878468,0.035614897,0.034578387,0.036142517,0.03247023
11,3,0.036840234,0.03482958,0.033301394,0.03855062,0.037224665,0.035820264,0.03445155,0.03264635,0.032852016,0.03277046,0.03269429,0.034405403,0.0350354,0.03685917,0.034104787,0.03251664,0.034223896,0.034009665,0.030286731,0.03476383,0.035002645,0.034629818,0.035463292,0.034967724,0.031643055,0.034033652,0.037352126,0.036555275,0.032165464
22,26,0.035448577,0.03450625,0.03256105,0.035517953,0.03346661,0.03366452,0.03373651,0.034858793,0.033491913,0.03279072,0.034785338,0.03327078,0.034313392,0.035976853,0.034422353,0.03244014,0.033362973,0.034839187,0.03447726,0.034702133,0.03505008,0.034284927,0.03616344,0.034026563,0.03506415,0.0355742,0.037019335,0.03539097,0.034793023
5,3,0.035159484,0.03616691,0.03586825,0.039530095,0.03693491,0.03505486,0.03414176,0.032288514,0.03525392,0.033398967,0.033277772,0.03479627,0.034919843,0.039083432,0.033006903,0.032602705,0.031435255,0.03507181,0.02888633,0.033623114,0.03646798,0.035161715,0.036169253,0.0355556,0.030144745,0.03503484,0.034652833,0.03714826,0.02916365
4,3,0.03446909,0.035485398,0.034838762,0.037626866,0.03479963,0.033795573,0.034803685,0.033309713,0.034405325,0.032455415,0.03569501,0.034136303,0.033678703,0.03716126,0.03428882,0.03269151,0.03147106,0.035667825,0.031318385,0.033523865,0.035453767,0.03514354,0.036674578,0.03508354,0.03298213,0.035510425,0.034258366,0.036226816,0.03304462
6,3,0.03482768,0.035637334,0.034707416,0.036665972,0.035700705,0.035168223,0.035497785,0.033446427,0.0344975,0.033796363,0.033755936,0.03483145,0.034794018,0.03656066,0.033509545,0.033888172,0.033064865,0.034794457,0.03105309,0.0336822,0.035296552,0.034317482,0.03487481,0.03542621,0.031799074,0.034811623,0.03491529,0.036383048,0.032296017
16,13,0.03500305,0.035086088,0.035091907,0.03705218,0.035962746,0.03498242,0.03473873,0.033375118,0.034224804,0.03345976,0.03393317,0.034296833,0.034748908,0.037279755,0.03358708,0.033533674,0.033179946,0.035025343,0.03138777,0.034380045,0.035312667,0.034322232,0.035946507,0.034637462,0.032165136,0.034865115,0.03494358,0.035696182,0.0317818
2,13,0.03600502,0.03452723,0.034641724,0.037096076,0.034276813,0.03439646,0.03490945,0.033330932,0.033829615,0.032589354,0.033098124,0.03542688,0.033687275,0.038079135,0.033747405,0.033025086,0.034042634,0.034601416,0.03222008,0.034250334,0.034729358,0.03470325,0.03576727,0.033569112,0.033919536,0.035148844,0.035998855,0.03545129,0.03293148
24,3,0.03481127,0.035753626,0.034693684,0.03740595,0.036571108,0.035861775,0.035663377,0.033124678,0.034193534,0.033964023,0.03335041,0.03451262,0.03536403,0.037055217,0.033661965,0.033715468,0.033175528,0.03406508,0.030708175,0.034062274,0.03509289,0.034510057,0.034748603,0.034546215,0.031699285,0.034642026,0.03508116,0.03632644,0.031639498
3,3,0.035371345,0.035508804,0.03347493,0.03887614,0.037650093,0.03656394,0.034093097,0.032865357,0.033308595,0.032616388,0.032966305,0.034435224,0.035761308,0.036897253,0.03489352,0.032822777,0.03328485,0.033460394,0.029854408,0.034684725,0.03533371,0.03496388,0.03491728,0.034120355,0.031427883,0.033973373,0.03795516,0.03690813,0.031010782
23,26,0.03528203,0.03461387,0.033440866,0.035545517,0.035040636,0.034872767,0.034569148,0.034658965,0.033866286,0.033594962,0.034518793,0.033945918,0.0346041,0.035497252,0.03395574,0.03347417,0.033968214,0.034546476,0.033081383,0.034557857,0.035019565,0.034317266,0.03519835,0.034114514,0.033776622,0.034512974,0.03586101,0.035625618,0.03393914
28,26,0.034951515,0.034710933,0.03321573,0.034890134,0.033975117,0.03407001,0.034322433,0.03470489,0.034065608,0.03333313,0.034846473,0.03358994,0.03429595,0.035310328,0.034026682,0.033277947,0.033771995,0.035021562,0.034717325,0.03433302,0.03472529,0.034012813,0.035418898,0.034288663,0.034797076,0.035364933,0.035887234,0.035044782,0.035029586
0,13,0.034839723,0.03568939,0.035393056,0.03795766,0.037080694,0.035421796,0.035283957,0.032960452,0.034866855,0.033887736,0.033428874,0.03483999,0.035219952,0.03846344,0.03283532,0.033397954,0.032557636,0.034373637,0.0297844,0.033861317,0.03525632,0.034183037,0.036151126,0.034781124,0.030525662,0.034592498,0.034579948,0.037267406,0.030518988
