truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
16,16,1.3673522e-07,4.623846e-29,7.082782e-09,4.5236173e-13,1.3540011e-14,8.267641e-12,6.8482703e-13,1.0407444e-28,1.1923075e-16,8.252596e-27,2.3784452e-22,2.085421e-12,2.509656e-16,2.4730769e-12,1.14685085e-14,5.0255403e-07,0.99885166,1.3415449e-31,4.7450406e-14,5.0760974e-07,1.0569252e-26,2.5523306e-23,1.7218474e-25,3.648228e-16,1.4067429e-08,1.8748424e-10,1.2898537e-12,0.0011472467,6.4650865e-22
7,7,1.4859215e-28,0.0,0.0,5.0455764e-21,1.1553893e-27,3.5883749e-28,1.399476e-07,0.9999999,1.9042416e-17,2.0406662e-14,2.7963162e-34,9.768903e-32,2.9912666e-27,1.874864e-15,2.130028e-35,2.489123e-29,0.0,0.0,1.8229498e-23,6.837382e-38,0.0,0.0,2.641058e-38,1.2567087e-38,1.0355191e-18,0.0,1.4407163e-27,1.5741147e-23,0.0
27,27,4.140165e-20,3.0191724e-33,2.1411446e-16,4.978156e-17,3.1001097e-26,2.9246583e-22,2.8844122e-25,0.0,1.0625714e-30,3.39856e-35,2.8580117e-28,3.211054e-15,1.0656446e-22,8.984841e-20,1.725875e-08,7.8728997e-16,8.647519e-11,3.309167e-24,1.1189809e-09,7.9801774e-13,7.626034e-20,3.97052e-18,3.6607926e-23,5.4666175e-26,4.8315254e-20,1.6439842e-17,2.1336048e-14,1.0,1.839855e-17
4,4,8.7688426e-07,5.1037817e-25,1.2048889e-22,1.692126e-17,0.9976158,0.00019387611,3.405701e-05,5.2959725e-09,1.4125136e-14,3.5116168e-25,2.6188092e-23,0.0021524953,4.3861038e-13,2.8029948e-11,1.5548261e-18,1.9423404e-19,5.457641e-19,0.0,7.8358565e-13,3.8299993e-25,7.152039e-36,8.645246e-31,4.412749e-23,3.3478515e-28,1.2917389e-24,7.603544e-31,8.3972026e-18,2.969173e-06,4.7884706e-33
17,17,2.8800026e-13,1.4601637e-12,7.485834e-24,1.5488702e-08,4.367606e-09,4.5764374e-23,3.6413764e-26,5.131808e-36,6.106718e-13,5.0173444e-23,0.00025620373,1.1856824e-14,1.3606383e-08,2.0284543e-20,4.411344e-12,0.0,4.5786592e-36,0.6816815,2.0965962e-16,3.86496e-18,0.31197274,0.0036297482,9.925956e-09,0.0024597235,4.3382244e-31,1.5343954e-22,1.6190627e-22,2.4741717e-27,9.8163885e-26
27,27,2.8089742e-34,0.0,5.0814872e-27,4.1024037e-34,2.4515434e-28,1.8905856e-22,4.531848e-25,0.0,9.840081e-31,2.5867186e-29,0.0,2.2159455e-18,2.6319087e-28,4.3608843e-23,7.298645e-17,1.1062409e-14,2.1620835e-07,9.013366e-35,9.869828e-14,3.4672863e-14,4.429182e-25,1.276225e-25,2.6492995e-32,2.0044634e-24,1.4538273e-13,5.7696257e-11,1.8315165e-11,0.99999976,1.0488967e-26
13,13,2.169642e-11,6.767032e-19,1.3903815e-25,2.0538895e-15,5.8296266e-13,7.15804e-11,1.8412766e-08,7.8881725e-14,4.9260175e-12,9.862673e-10,4.7711466e-12,1.1607917e-15,0.0055869725,0.99441296,1.399706e-16,7.149024e-14,1.0643367e-16,1.6155109e-12,5.7355955e-08,4.21396e-12,2.5371663e-09,1.2250085e-13,1.7869202e-14,3.2820535e-09,3.1118888e-12,2.5313764e-12,2.8668482e-13,5.435155e-10,4.1236886e-17
21,21,2.6401246e-18,5.440553e-11,0.0,8.846806e-22,8.450935e-09,2.1319667e-29,4.0597313e-17,6.5447205e-34,9.784304e-15,9.638219e-26,0.07401649,1.0602529e-17,2.5201416e-15,1.9845879e-24,1.576031e-21,0.0,0.0,0.0096908305,1.229936e-13,2.7524363e-18,0.00090801733,0.9153778,1.6260735e-08,6.925172e-06,5.904446e-38,3.1969795e-24,1.345355e-34,6.725861e-35,3.5357063e-34
4,4,1.0333912e-09,0.00039622042,1.2904055e-24,6.411437e-12,0.99928504,6.165768e-17,9.833965e-09,8.33776e-22,0.0002985562,6.082418e-16,6.190956e-06,2.6689325e-14,7.311405e-07,1.0274728e-10,8.615452e-14,9.4217424e-32,3.451871e-30,1.7277657e-06,1.8085886e-07,9.824777e-13,2.4765924e-07,5.057011e-07,2.8071323e-08,1.0617382e-05,3.7323853e-18,1.3374483e-12,3.7966835e-29,1.5569754e-19,1.6763128e-21
26,26,1.7156489e-22,0.0,4.6043755e-32,7.250977e-15,2.898137e-22,5.2081595e-15,2.8296154e-10,3.2565974e-23,5.461292e-11,5.2245073e-11,9.265042e-25,4.162874e-13,7.9091785e-22,5.783979e-24,1.2490466e-17,3.802532e-29,4.206038e-27,6.226182e-20,1.5271689e-16,5.733493e-18,8.933304e-20,2.970964e-22,4.113768e-18,1.5423871e-21,4.5827986e-12,7.7533335e-29,1.0,2.7292817e-25,0.0
1,1,5.6767686e-07,0.9999851,1.9408746e-17,1.3902409e-05,2.691138e-07,1.3946525e-16,1.156461e-35,0.0,9.485874e-19,0.0,1.930884e-16,2.1118673e-07,4.122587e-16,4.886117e-18,2.4780313e-13,8.841436e-34,6.5121206e-30,3.2779823e-14,2.3903261e-15,3.4507522e-27,2.1491059e-10,2.241141e-21,2.924291e-22,3.2722764e-23,7.0931217e-38,1.0769276e-30,1.9386907e-33,1.8333723e-20,2.75372e-27
21,21,0.00010621758,0.03635705,4.6444955e-16,0.00077499554,0.00016633449,9.122338e-08,7.4740885e-05,2.8782035e-10,0.001160847,1.38629985e-05,0.0011017176,3.913812e-08,0.0007561192,5.371816e-08,1.0737862e-05,3.775138e-14,3.40927e-15,0.08648446,0.0002454577,1.490414e-06,0.008363321,0.8635684,0.0002554185,0.00055126427,1.437914e-07,4.636666e-07,6.7109104e-06,1.9393593e-08,2.2656547e-08
13,13,2.4270086e-14,0.0,0.0,2.307321e-27,5.721934e-17,2.1371468e-14,0.06045872,7.069081e-06,5.6612226e-19,0.0019446068,7.3556763e-28,6.384178e-25,1.6530196e-06,0.9375866,3.6855907e-31,2.2943323e-26,3.213305e-31,0.0,1.4705262e-06,6.301721e-24,0.0,0.0,5.1066726e-26,1.1374973e-20,1.3392776e-12,3.8772753e-22,8.080582e-33,1.1794957e-17,0.0
13,13,2.2233e-10,1.3182113e-33,0.0,4.9567073e-27,8.293359e-12,2.9599954e-15,2.1555823e-14,1.0718002e-26,1.6943513e-22,1.418645e-12,1.2426269e-19,4.6918165e-23,0.0019401249,0.99803907,1.7399301e-25,2.9161904e-26,1.5699578e-28,1.4237721e-18,2.0830168e-05,1.2571969e-13,5.6754826e-20,5.4116514e-23,3.2206061e-21,1.546507e-11,1.364607e-20,1.6269928e-24,9.208093e-23,1.6635926e-19,1.8220945e-34
6,6,1.9990848e-11,1.0110438e-20,2.2621337e-26,9.636662e-15,5.4346562e-11,5.545519e-13,0.9999994,3.5014608e-07,9.6076256e-08,7.1544826e-10,5.553931e-18,3.4985387e-15,6.945485e-09,7.17503e-08,1.9345685e-16,1.8889729e-19,1.4671709e-27,6.944705e-16,1.5434783e-13,1.7820898e-19,9.0864606e-17,2.9535228e-17,4.3050005e-15,7.500407e-14,1.2057084e-17,2.8129243e-23,5.252279e-19,3.898592e-20,2.447475e-23
17,17,8.634534e-20,1.5424635e-27,1.0576455e-29,1.800413e-14,8.22352e-21,4.81799e-29,0.0,0.0,5.504257e-26,3.7267734e-31,5.5378497e-11,4.8614514e-13,3.7322753e-18,7.959589e-24,6.477365e-19,0.0,4.892951e-35,0.99994195,1.6196936e-17,3.9732965e-22,5.7193272e-05,8.409544e-07,8.215027e-20,2.8746923e-11,0.0,1.8021044e-28,1.2761677e-37,7.0874676e-36,2.7075408e-20
13,13,7.217472e-09,5.1380753e-12,9.64764e-32,2.3509757e-14,0.0029813848,1.3247018e-11,4.1202275e-05,7.551555e-15,4.7196563e-06,3.696171e-05,2.6073715e-06,3.1234232e-15,0.0056148823,0.9911419,1.0601162e-15,3.2523379e-28,3.0022018e-27,8.108108e-09,0.00016529737,3.0049026e-14,8.5278285e-13,4.474883e-11,1.8404922e-08,1.0942408e-05,3.1892218e-11,6.2301967e-17,1.709885e-20,7.733351e-22,6.017051e-20
