truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
18,18,0.00014249893,3.6302214e-17,5.63002e-18,6.011439e-19,0.00015113916,1.7055956e-18,2.1852195e-12,1.5078455e-38,1.2495135e-16,3.9111617e-10,4.5391813e-18,6.987316e-12,9.27862e-06,0.00082087924,3.122342e-08,1.03260456e-16,1.5434947e-11,2.5445253e-15,0.998151,8.900829e-09,4.935966e-17,7.692922e-17,4.317943e-23,3.345316e-07,2.3251552e-09,1.7120545e-08,7.351292e-23,0.0007247316,1.8821733e-14
10,10,2.7931286e-18,8.9223823e-07,6.199207e-28,2.5983556e-12,3.3441995e-07,3.116147e-20,4.8128553e-11,1.2663478e-22,2.3114865e-06,2.8506558e-16,0.99985063,2.1642359e-15,6.545756e-13,4.8161534e-14,5.9211953e-20,1.4114774e-25,1.0929463e-32,2.3393257e-07,1.1173176e-15,5.702752e-19,1.3679999e-08,0.000100524485,4.502667e-05,2.1198475e-11,1.0180388e-13,6.471013e-21,6.9412376e-23,1.4433047e-22,6.5121446e-21
24,24,9.2059025e-08,3.8789216e-18,2.7998877e-19,1.8112598e-12,1.0324072e-11,0.0031399166,7.0589854e-09,1.5353531e-12,1.24022945e-05,3.5363344e-05,2.2180405e-10,4.8801536e-15,7.233324e-08,9.813057e-07,1.1304258e-09,2.2699936e-07,2.919568e-16,3.740932e-14,3.4393863e-05,8.6894767e-07,2.7852987e-15,3.4792411e-09,9.633837e-12,2.3126724e-08,0.9967687,2.0611548e-12,6.60245e-06,3.2398967e-07,1.25249136e-14
13,13,7.339539e-11,3.2840327e-20,6.1179504e-26,5.0867986e-12,1.438516e-08,1.18221995e-11,3.5914965e-12,1.887566e-36,3.3863353e-12,7.0451625e-13,5.0499604e-22,3.7183116e-15,3.7341424e-06,0.9999305,6.4995065e-11,2.9963886e-22,2.161481e-29,8.8071464e-29,6.579391e-05,3.6498127e-17,6.702037e-30,2.9066855e-27,9.410405e-31,3.2486023e-09,4.6611753e-15,2.2691805e-23,5.10017e-33,6.1935627e-26,3.6142055e-32
5,5,1.2193432e-27,2.1383363e-24,1.7152366e-37,1.3086056e-09,2.9271686e-15,1.0,0.0,0.0,1.7711963e-30,0.0,4.413082e-30,1.8307904e-15,5.6557783e-22,1.894579e-29,5.3069434e-11,1.3767732e-33,5.652799e-38,0.0,6.709746e-29,1.8395644e-35,8.5360103e-32,6.4875933e-31,0.0,1.1977269e-34,3.8627384e-36,0.0,0.0,0.0,0.0
21,20,1.622486e-11,1.029637e-10,3.670504e-16,2.1556754e-09,4.9176315e-06,7.35054e-12,1.9205024e-14,1.4107923e-25,1.2086553e-08,1.370796e-12,1.2410891e-06,3.1723489e-12,7.5623274e-10,1.5605919e-07,7.269894e-12,7.7685484e-19,1.3593435e-14,0.00048392813,2.2140327e-07,2.0719121e-06,0.53395945,0.45418528,0.0075090593,0.0038534845,1.1655314e-12,1.01540444e-07,3.4526258e-13,3.463201e-08,1.4192331e-12
13,13,0.011309069,6.2387535e-08,1.8104055e-16,3.6964325e-09,0.00020217469,4.9034124e-11,6.0712035e-10,2.1123524e-23,1.5646346e-08,3.1431614e-11,1.2175169e-11,4.215774e-07,0.4362859,0.5001341,2.7937567e-06,3.5256797e-17,8.336323e-19,8.268583e-14,0.05139525,2.6417025e-08,1.08193e-15,1.1860928e-13,2.20328e-15,0.0006701702,3.1307557e-09,7.023877e-12,8.7392866e-20,1.8772615e-11,1.9067331e-11
23,23,1.5739503e-11,2.755764e-15,1.4779094e-23,1.4665514e-11,4.2853976e-08,1.04340304e-16,7.554592e-23,5.1059948e-33,2.1439726e-16,1.0214277e-24,1.17649605e-11,4.9983585e-12,2.3828842e-10,7.731273e-06,2.7502026e-08,1.1009404e-15,3.9646823e-12,4.2561114e-05,5.860059e-06,1.4735395e-10,6.2083677e-06,2.5338728e-05,3.6704216e-11,0.99991226,9.657524e-13,1.3903534e-14,5.378103e-21,4.8427087e-12,2.5760188e-19
23,23,2.1626209e-05,2.0168174e-10,1.8199116e-16,3.1319472e-10,8.6839675e-05,2.3078027e-10,2.1706158e-10,2.7103405e-28,9.208913e-08,3.650065e-16,2.3332063e-15,0.0016499191,6.2423696e-06,1.1083043e-09,2.5376396e-06,1.160854e-11,1.7183056e-12,1.1770521e-14,0.00011041474,2.4533014e-07,8.635973e-15,8.796418e-14,1.0436905e-13,0.99808985,9.892709e-09,3.2258624e-05,3.9717135e-18,1.1006114e-16,9.255129e-13
7,7,1.0024224e-21,5.885675e-24,1.0269353e-19,9.269724e-22,1.877602e-19,8.933945e-14,0.00017670529,0.9998209,1.6256606e-19,2.4092865e-06,4.2803014e-19,1.0879742e-28,1.7299259e-19,6.853412e-17,1.534413e-20,1.691161e-08,1.9356521e-19,2.5152037e-19,6.3467386e-14,1.4359998e-17,4.713362e-27,1.4527805e-20,1.5403816e-22,9.148576e-19,1.7207694e-13,1.539296e-28,2.1965428e-11,3.220964e-17,1.6418721e-25
18,18,1.37492e-16,8.886925e-21,1.4133456e-14,1.5859067e-13,1.8728292e-17,7.1472464e-14,7.413778e-30,1.6574791e-36,3.423781e-23,5.647777e-35,2.31105e-23,2.5098086e-15,4.7865657e-12,6.8221965e-08,2.3937062e-08,1.1706197e-09,8.363637e-09,1.3712868e-13,0.999213,3.8778566e-05,4.233459e-13,1.6732826e-09,4.5811278e-21,7.953893e-09,2.3829549e-05,0.00072428177,3.6831127e-24,1.5635548e-09,1.752951e-15
8,8,8.294959e-09,6.5915824e-09,1.7972297e-16,2.9377466e-06,5.533484e-06,3.6070353e-09,8.7343315e-06,2.6161238e-14,0.9990282,5.384726e-06,0.00039790224,1.07004114e-13,1.5433423e-05,3.8613592e-08,3.8123872e-11,3.012954e-15,8.520382e-21,2.3422961e-08,2.805446e-09,3.0051678e-10,2.1061874e-11,0.0004940902,2.6281415e-07,4.9957237e-07,4.088664e-05,1.6472364e-10,1.6547599e-13,7.305696e-10,1.5358592e-13
16,16,0.0,0.0,7.8981153e-29,0.0,0.0,7.2916935e-31,2.3278255e-26,0.0,0.0,0.0,0.0,8.352547e-37,0.0,3.4851008e-30,8.2883834e-26,2.2539852e-12,1.0,0.0,5.897242e-26,9.344524e-38,0.0,0.0,0.0,0.0,6.423112e-35,0.0,0.0,1.39199295e-33,0.0
16,16,5.761735e-24,2.122417e-30,3.7589314e-07,1.0583967e-14,6.1292654e-24,1.2037894e-22,1.5869751e-30,0.0,7.6058627e-29,5.0840446e-35,0.0,1.256331e-21,1.9898011e-28,8.276189e-25,6.5177793e-16,3.6655345e-12,0.99999964,1.9176866e-36,1.3692693e-15,3.1799674e-16,2.0016344e-33,8.655841e-28,0.0,6.6581517e-25,1.32052445e-17,1.5039329e-13,4.9293746e-27,8.01943e-14,7.156719e-15
17,17,2.251023e-25,1.037709e-12,1.2603936e-34,1.09275734e-13,4.58164e-14,3.8335738e-34,1.1511515e-14,1.5690147e-36,1.664978e-14,1.2816494e-19,0.0019963658,2.957744e-15,1.2035939e-19,2.238044e-24,5.5198724e-23,0.0,1.5974893e-30,0.9965612,5.3054696e-17,3.1565677e-25,0.0014413388,1.1089392e-06,2.6830062e-16,5.6544908e-12,4.1280232e-27,1.1152464e-19,7.856389e-26,5.672786e-21,9.978797e-34
18,18,4.6332414e-05,2.9141375e-10,4.247206e-11,2.9578678e-13,3.8091234e-06,1.5767763e-07,4.6552567e-15,2.2226764e-31,5.233355e-12,1.5910618e-12,1.1490431e-09,7.829492e-09,0.03127705,0.0021920118,0.00012610944,2.1310011e-07,2.6416256e-11,4.931918e-07,0.94660294,4.9162903e-05,1.2065593e-09,1.6732083e-07,1.9114634e-09,0.019690648,1.0436516e-05,1.1936233e-07,2.5134472e-10,2.857919e-07,1.2654921e-15
0,0,0.9976164,6.3224985e-14,4.334599e-18,9.968761e-13,1.2543803e-05,1.2306544e-11,5.6731903e-19,1.7201593e-38,8.7566434e-08,1.099314e-22,1.717541e-18,4.5517892e-10,0.00022892794,3.7471614e-06,1.5003576e-07,2.2389903e-21,1.5925763e-22,2.375436e-18,0.0021104568,2.6603571e-05,7.214881e-20,1.9620237e-19,3.9014362e-23,1.1667343e-06,1.8524035e-10,7.05423e-09,3.709401e-27,7.175651e-22,2.2989865e-21
5,5,7.947967e-26,0.0,5.497568e-26,2.3095786e-18,3.9187102e-19,1.0,0.0,0.0,5.645225e-19,0.0,0.0,6.30256e-26,1.4047231e-22,8.0226376e-16,3.4109863e-22,8.587306e-35,1.6388323e-38,0.0,3.2571797e-24,2.5605624e-31,0.0,8.0950367e-38,0.0,0.0,7.34508e-21,1.9403645e-38,0.0,0.0,0.0
19,19,7.842125e-19,5.1721215e-22,1.379702e-23,2.2659557e-21,3.7441508e-19,2.1011287e-18,8.87432e-22,7.243676e-36,2.1457106e-18,4.5856178e-23,3.777189e-19,9.633197e-16,1.0248792e-08,1.606925e-07,1.04068414e-10,1.9720409e-10,3.607724e-13,5.674461e-12,2.7750463e-10,0.99995303,1.9655717e-09,7.689428e-09,1.9508559e-07,4.647074e-05,1.2440531e-08,2.0347276e-08,1.7569309e-12,7.5471747e-13,1.8215389e-13
4,4,1.8502561e-08,5.8851475e-09,5.0540855e-20,1.0773609e-08,0.99999833,1.7871136e-17,1.3064731e-06,1.530273e-33,2.3273425e-07,1.8245933e-18,4.2027682e-23,5.9299282e-08,4.744766e-10,1.2500847e-08,2.8741617e-16,7.8322055e-24,3.7361991e-28,1.537481e-19,9.1104086e-15,2.0752261e-23,1.0314581e-23,5.0306148e-29,3.5188662e-30,1.4894264e-13,1.2719263e-18,3.304289e-26,5.9697153e-38,2.078305e-33,7.172167e-33
23,21,1.09802636e-13,1.002403e-17,1.3829909e-20,1.2741718e-07,3.1635517e-11,7.722921e-12,6.860297e-11,2.0086467e-24,4.714252e-06,5.679887e-10,0.013941604,9.6721364e-05,1.16407555e-05,6.16366e-10,3.048009e-11,5.129314e-18,9.326101e-14,0.009007903,0.00018506404,5.4924506e-08,0.05508193,0.8628878,5.9285526e-06,0.05877639,1.2249564e-08,2.7845056e-08,1.6776319e-08,1.5808731e-11,1.07409885e-14
26,26,2.0604947e-30,7.165109e-37,2.6213013e-26,1.9868413e-23,1.5181878e-25,7.392872e-20,1.6868111e-20,2.2523026e-14,2.4070684e-24,4.771784e-17,4.9147474e-28,6.06884e-26,5.284623e-25,3.5936774e-20,2.355642e-19,8.717782e-12,1.786114e-18,7.4215256e-27,2.0211095e-17,5.8534716e-18,2.0667474e-28,2.6425599e-23,2.510639e-20,1.542597e-16,2.396341e-12,8.725301e-27,1.0,3.6144506e-13,1.6185583e-32
7,7,1.1218878e-09,1.5989768e-09,8.519922e-07,4.831845e-07,4.916005e-10,1.936498e-08,0.00956821,0.80674785,6.414703e-09,0.18146436,6.7366703e-09,1.0449666e-13,8.560787e-08,2.0266656e-13,1.6922247e-10,0.001366267,4.511821e-06,3.881046e-05,4.030128e-06,4.8435447e-11,3.667204e-11,9.008714e-09,3.0516176e-11,1.467195e-12,3.930243e-06,2.7660516e-10,0.00079931703,3.9984087e-07,7.250644e-07
7,7,1.686932e-27,2.864314e-15,1.7862532e-35,4.7482773e-19,6.8202665e-21,3.671134e-17,0.0039111665,0.99608886,9.127598e-15,6.3044467e-09,8.096831e-20,1.8509464e-33,3.462823e-21,2.8026792e-26,8.874935e-21,4.466436e-18,1.3604762e-35,1.5856463e-18,1.3456549e-24,4.1411974e-30,4.7751204e-28,9.553053e-24,1.32156465e-20,1.1645145e-23,2.5053156e-21,0.0,3.2850024e-24,3.820186e-25,0.0
27,27,3.635827e-22,7.880806e-30,2.5268307e-26,3.680694e-21,3.723802e-26,1.3569079e-33,1.0189499e-14,5.09594e-31,9.419333e-36,8.977694e-17,0.0,2.8793726e-28,3.6022787e-15,3.1619516e-12,3.9984731e-25,3.1281145e-15,8.744419e-10,0.0,2.4470357e-17,2.7116094e-17,0.0,1.0386554e-35,0.0,1.5191695e-29,5.8216915e-19,1.6609794e-24,1.3930877e-25,1.0,1.3154156e-19
3,3,3.6897716e-16,7.857945e-12,8.555395e-20,0.9999049,1.8222749e-09,2.9304772e-07,1.366229e-14,9.137619e-28,2.3974974e-07,2.8391655e-16,1.4647118e-08,7.1687767e-10,1.5740227e-11,2.7216525e-09,3.3503982e-09,1.867237e-20,9.112533e-18,1.0009871e-07,6.331219e-09,1.9675032e-12,9.283722e-05,1.5858533e-06,1.5623108e-10,2.8971744e-08,1.3103701e-15,3.203492e-16,7.7898436e-18,1.031021e-20,6.081132e-31
19,19,1.4206754e-17,1.6678309e-27,4.386732e-26,9.7585865e-21,8.944038e-18,9.1865925e-11,2.2067736e-17,1.5061862e-18,3.9737245e-11,4.5694346e-09,3.0956568e-21,1.1845375e-10,5.1211727e-14,2.8596823e-08,1.5722185e-12,2.3700283e-11,1.9202386e-21,7.586999e-26,1.6602722e-14,0.9999906,2.2781467e-23,1.4529502e-19,4.3433443e-16,2.1964828e-12,9.465223e-06,2.4718288e-16,1.7994468e-14,6.7777783e-10,6.259171e-22
11,11,8.354726e-10,2.7271856e-15,6.126824e-30,8.012226e-10,9.2321756e-07,6.1743027e-18,4.68454e-13,1.9388213e-37,1.4118718e-06,6.165951e-13,1.1540078e-06,0.9972126,1.2872854e-08,1.16157186e-14,9.136767e-14,1.4427466e-28,1.1482092e-23,3.2704554e-07,6.7376497e-13,1.2204603e-10,1.04805e-06,7.879438e-06,4.114109e-11,0.0027747503,1.7950528e-15,8.929567e-12,2.7395119e-14,1.7674138e-13,6.55994e-17
10,10,7.265778e-08,0.03444003,5.391174e-15,7.9567747e-07,0.0018733623,2.5693195e-13,2.2566428e-06,3.7392125e-18,0.00156948,1.207354e-11,0.9372889,7.880359e-11,2.1765499e-07,4.7147095e-09,4.712383e-12,2.2760268e-16,8.709627e-19,0.0046890704,1.3161981e-07,1.3666672e-10,0.009499775,0.009989365,0.0006228275,2.3878683e-05,4.273962e-12,1.140389e-10,2.0597144e-14,1.7783388e-12,3.5021712e-13
24,14,2.5081207e-12,8.785445e-20,1.567336e-17,6.5936074e-05,2.3542584e-07,2.7104468e-06,1.2576461e-26,0.0,3.6237323e-17,5.09954e-29,4.9695393e-32,0.0028241565,4.8639887e-08,7.243791e-10,0.69752383,1.1616821e-12,3.6489936e-09,3.1251305e-23,1.6822163e-08,1.2940637e-05,4.430962e-22,5.095568e-16,1.1194758e-31,4.3054116e-11,0.29957014,1.6154382e-11,6.363173e-17,5.4159937e-13,1.875795e-13
19,19,1.2943053e-25,0.0,1.8708895e-15,1.381954e-19,2.356477e-25,9.989477e-10,0.0,0.0,5.7336e-24,0.0,3.603978e-38,1.6049504e-13,1.9124807e-24,7.343889e-15,3.272011e-07,2.6126158e-24,3.9583222e-20,8.8978185e-28,1.0280764e-08,0.9999912,7.584193e-27,1.1525736e-22,0.0,5.3672615e-11,8.45311e-06,1.018014e-11,5.1859637e-32,1.1107562e-21,1.8832724e-35
