truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
17,17,8.831519e-06,0.3742546,2.112983e-06,0.00020690063,0.0005884553,5.558185e-13,6.8579264e-15,2.5325628e-18,1.4661379e-10,1.3832006e-14,0.00010379149,0.009423666,1.0746609e-05,4.8438853e-10,5.703779e-05,5.609629e-27,2.6025578e-19,0.53750175,3.5676862e-07,1.8292754e-07,0.068580694,0.0035723066,1.2738246e-06,0.005687202,2.7593838e-21,7.1822537e-10,4.1419907e-15,1.4240611e-07,5.3263844e-21
19,19,3.5803543e-05,4.9961044e-31,5.474799e-13,4.731066e-23,1.6500751e-16,6.459988e-13,2.2809234e-19,4.9945407e-24,1.4858178e-14,2.8727334e-09,1.2945414e-31,2.0014097e-13,2.2134452e-13,8.974271e-08,7.470693e-07,1.34920626e-14,6.1865206e-09,2.9477478e-21,7.646754e-05,0.9998753,2.31157e-21,4.022082e-14,1.5884703e-19,1.042356e-05,5.1013972e-14,1.2515663e-06,8.4487573e-22,1.9685543e-10,1.0167521e-13
1,1,8.25873e-09,0.9996153,2.1900713e-19,2.8321448e-13,1.0047644e-05,2.1746153e-12,7.43976e-07,4.2309143e-14,7.163415e-08,1.0281261e-10,6.829785e-05,1.417287e-14,2.830268e-06,7.1144396e-11,2.736388e-10,5.8391966e-27,2.105662e-29,5.9591635e-05,3.519004e-10,4.5970113e-15,0.00024273201,2.5429327e-07,2.126227e-08,7.1454565e-08,3.9614823e-22,1.352448e-12,7.9063946e-14,3.9387408e-16,3.2471392e-20
21,21,2.1658568e-06,0.027060693,4.7876252e-08,0.00027169115,0.055251267,4.5092484e-06,3.6060763e-05,7.450792e-11,0.011665028,1.2086082e-10,0.0027260813,2.4720177e-07,9.1950904e-05,3.2222438e-09,6.764214e-08,3.4734775e-14,6.528986e-15,0.00812139,4.179554e-08,1.7154427e-06,0.0051256125,0.888632,0.0010094104,6.150001e-08,1.5410282e-11,2.8237483e-08,1.5185705e-10,3.5000751e-09,3.9746485e-08
6,6,3.6144254e-22,3.5905622e-33,1.3119035e-28,7.2173496e-11,2.6419493e-15,2.0650675e-17,0.9999709,5.125742e-07,5.8376754e-16,2.8616601e-05,1.7352056e-15,1.334066e-13,6.1484698e-12,4.4261185e-16,2.1958727e-17,3.4010343e-13,2.7727474e-21,2.5394013e-22,1.4152395e-12,5.79381e-18,1.8765753e-13,1.1809676e-14,3.9611914e-18,1.0253119e-12,6.375015e-18,2.0331922e-31,2.2348115e-11,9.469376e-16,6.2548594e-18
21,10,4.4014556e-13,3.5815187e-06,1.2078992e-13,6.9964884e-08,1.061169e-05,7.95544e-06,2.5628535e-05,2.4406683e-11,0.00016091373,3.2145944e-10,0.6769648,4.7395803e-12,5.3625115e-08,1.3019952e-11,3.0249412e-09,2.8459275e-20,1.166038e-21,3.504596e-05,4.6547303e-16,1.8013777e-14,0.002798812,0.31371257,0.006279959,2.5158067e-10,4.821923e-18,1.0590245e-09,3.6775738e-10,6.7348595e-13,2.4849703e-10
24,24,1.7182245e-11,2.2299454e-25,1.8052446e-14,5.339057e-13,1.1124815e-08,3.070742e-07,1.021336e-06,7.832219e-15,2.0353995e-05,2.5463084e-10,5.8476525e-22,1.96928e-09,3.589369e-11,9.154707e-07,2.355285e-08,3.1352318e-08,3.7650303e-14,2.5043464e-25,1.3720605e-12,0.000107614826,5.8686025e-26,8.5608437e-19,7.682473e-19,1.6356412e-10,0.9998696,2.1343425e-08,3.5040155e-11,3.5371095e-09,1.1745656e-17
19,19,7.261724e-18,2.9776555e-36,2.4841965e-14,4.298305e-21,1.1104918e-16,6.6296973e-13,4.4071365e-23,3.327914e-37,1.5127562e-11,1.5218895e-19,9.440538e-22,3.374903e-07,6.69191e-17,2.8585376e-12,1.1689063e-07,1.6245239e-26,5.807946e-10,8.691639e-19,7.900057e-08,0.99993753,2.9383732e-16,7.023506e-16,4.048657e-10,5.4955525e-09,5.675191e-10,6.187969e-05,1.552577e-13,9.392194e-10,5.785442e-19
17,17,6.692541e-22,9.369798e-15,1.0858558e-27,3.0673776e-11,1.2619592e-16,1.9101154e-22,7.0727144e-32,1.2660545e-36,3.440402e-22,6.511955e-27,5.7683368e-12,6.904773e-11,1.4092955e-15,3.853646e-34,5.094946e-17,0.0,0.0,0.9283056,3.5345933e-26,4.4789063e-21,0.07169119,3.2151747e-06,2.8196338e-20,1.2914984e-13,0.0,7.650665e-25,1.6213514e-32,1.0209724e-23,0.0
11,11,6.3752935e-16,4.799019e-37,4.1011364e-05,4.0162946e-16,1.2973959e-15,1.4108558e-19,1.0213827e-25,0.0,2.8238256e-14,8.711824e-33,3.8816846e-28,0.9998535,1.9446836e-21,5.303284e-14,1.294382e-09,4.2701346e-26,6.879635e-20,2.602466e-26,6.213281e-11,0.000105515166,1.3925946e-28,2.2965155e-22,3.255467e-20,3.7253472e-17,4.0981497e-16,7.1311484e-11,4.763815e-30,1.5386012e-20,5.855922e-32
