truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
3,3,1.2507348e-25,6.3349507e-06,3.015394e-21,0.99999285,6.690936e-07,4.803885e-21,4.1359376e-27,9.333383e-37,1.333321e-07,1.7875288e-37,1.9208264e-09,6.871152e-20,5.2187837e-22,1.7224302e-22,1.3128763e-09,1.5393361e-30,4.4226285e-35,6.51572e-24,1.2262349e-17,4.1895315e-19,2.8074613e-22,1.4244629e-22,2.0373476e-20,1.5537332e-12,1.2907515e-19,1.2898494e-21,4.8005495e-29,3.0514843e-29,0.0
6,6,1.31940665e-27,7.109172e-28,0.0,1.6380979e-36,5.3669083e-17,3.920988e-26,0.9999628,3.988273e-09,4.665554e-10,1.4866951e-08,4.462961e-30,0.0,6.2682104e-10,3.5780988e-06,4.773318e-32,2.3500495e-29,1.2479318e-27,1.176676e-31,1.7643791e-24,7.118402e-27,0.0,4.39275e-36,1.309125e-33,9.6421384e-26,3.3570603e-05,0.0,8.953366e-29,2.373227e-16,5.2658877e-27
1,1,2.7496675e-08,0.9279091,6.7412775e-10,1.3177835e-06,8.5199266e-05,3.0699166e-08,1.7206361e-11,1.8997462e-14,0.0014074292,2.6946433e-12,0.000785617,3.1980613e-10,8.3176184e-07,7.917189e-08,1.5607297e-07,6.3836636e-12,2.8010965e-21,0.022090223,2.6070937e-05,4.1472182e-07,0.04591002,0.0014206935,0.00012361923,0.00023919599,4.6264746e-12,2.3775428e-12,1.1915431e-11,1.0233238e-15,8.3241705e-15
15,15,6.5375834e-22,0.0,5.7996113e-35,1.4301644e-35,4.895192e-29,6.6867345e-26,6.133097e-26,0.0,2.201972e-28,9.100379e-24,4.986294e-38,7.541719e-31,1.111706e-23,4.0367193e-21,5.5576187e-19,1.0,2.566816e-09,2.5153971e-25,4.118684e-10,3.037176e-14,0.0,2.6584095e-26,1.8888434e-35,7.852265e-12,1.9242052e-10,8.610219e-16,6.6971755e-11,2.762848e-15,0.0
24,24,7.9011403e-19,1.5468128e-28,0.0,2.7284695e-33,4.9370454e-16,1.1459613e-19,0.00020465981,1.679576e-19,1.2476823e-06,7.612092e-18,3.930591e-30,9.6348583e-32,4.5589153e-14,1.1109456e-11,1.04032395e-22,1.6289087e-17,3.2521037e-23,7.550455e-35,5.3393537e-18,1.0994841e-15,0.0,2.9624261e-33,1.4342322e-31,4.41759e-18,0.9997942,1.8780307e-20,2.0552554e-26,6.187684e-20,3.6702104e-27
10,10,1.3543916e-11,1.4008364e-09,9.443397e-18,6.6096435e-09,0.0024079063,1.8988739e-13,6.7424915e-12,1.5592523e-18,0.0001490467,4.1900023e-18,0.9860617,4.2523296e-09,1.53668e-08,2.7137037e-10,1.9871983e-05,1.1421247e-23,4.618622e-29,0.0003183094,0.0004734721,6.039235e-10,0.0031151297,0.0006600294,1.27294625e-05,0.0067817834,1.2055812e-19,4.6044383e-16,1.4047852e-21,5.664053e-16,5.7434586e-27
7,7,3.5674278e-16,1.3858026e-33,0.0,6.6925584e-29,8.2534154e-18,5.74109e-07,2.0379899e-08,0.99999857,3.225905e-15,8.7144997e-07,1.7048283e-31,2.465154e-38,1.7251772e-09,5.248299e-15,1.9439487e-22,4.6958087e-17,6.815054e-24,2.7825774e-25,6.090108e-15,1.987371e-21,4.4400695e-33,1.4478212e-20,7.383135e-21,2.1511192e-18,1.2048116e-12,7.248136e-33,5.5408144e-15,5.197916e-28,0.0
18,0,0.86284584,4.827254e-13,1.2559308e-16,7.3553e-08,0.001647356,2.3057363e-12,3.5041156e-10,1.4634751e-20,1.3803069e-05,4.9794347e-20,2.6340456e-06,4.5741595e-11,0.0012241877,2.7662812e-05,6.537165e-05,4.666533e-21,4.7079843e-19,1.4072639e-07,0.13407645,6.68758e-06,5.908189e-15,7.9321216e-10,3.1488937e-12,6.7423745e-05,2.2267117e-05,9.665475e-13,4.7884904e-21,6.2627865e-13,1.2498008e-13
23,23,4.691443e-08,7.1728974e-28,3.121316e-22,4.9222704e-14,7.901689e-14,1.3507234e-19,1.8497682e-13,2.0543552e-29,1.96395e-11,8.7550017e-14,1.6716486e-17,3.2140756e-06,6.203733e-05,2.2363341e-05,1.1695249e-11,6.059445e-24,4.8032157e-21,7.3152664e-12,7.086017e-06,9.496998e-06,3.190575e-10,2.9194227e-09,1.02323976e-16,0.99989545,8.118402e-12,2.5021305e-07,5.71885e-25,2.841242e-15,9.375838e-20
27,27,4.4016204e-19,1.5076703e-26,2.3610594e-31,6.204252e-33,1.9456887e-19,2.9288632e-23,7.4630447e-22,0.0,1.4639568e-26,9.8636375e-24,5.2543475e-32,1.4593767e-29,3.4012953e-19,1.4437973e-18,2.9314154e-13,5.0664693e-14,8.1256627e-07,6.1809387e-25,6.7509637e-13,3.80746e-16,9.3336514e-23,3.2310208e-21,8.1775784e-33,5.723439e-17,1.4171254e-18,3.8838768e-22,5.8912213e-15,0.99999917,2.167041e-33
27,3,4.4095165e-11,1.16300685e-08,0.00095727446,0.69144446,0.00012844997,6.3901224e-12,2.3889819e-11,2.3164274e-32,3.699293e-08,2.403882e-19,1.8996835e-12,3.25428e-13,1.414703e-09,2.2046121e-13,0.0003327912,1.061117e-16,1.0271276e-11,0.00018501081,1.299841e-07,1.2075544e-11,1.1095558e-05,2.6699307e-05,2.2617265e-07,1.0322773e-11,5.2562253e-14,7.870119e-08,9.840587e-06,0.30690387,4.682148e-26
25,25,5.3091547e-14,9.740656e-30,4.191735e-09,7.42528e-12,5.96912e-17,3.127359e-05,3.1922044e-15,3.2804503e-27,7.6503696e-08,7.615344e-15,4.005084e-14,8.245223e-09,9.387387e-15,8.269942e-15,5.711367e-12,2.2314324e-14,9.389282e-12,3.9238487e-12,2.6203332e-05,4.215568e-07,1.8833499e-10,3.395137e-11,9.35136e-15,1.3321852e-10,0.0001162498,0.9962101,0.0036157183,1.6177609e-08,4.3210315e-18
10,10,1.6090664e-16,0.00014587259,4.1024907e-23,5.9309535e-09,8.786162e-07,3.828356e-12,1.8904238e-07,1.2746385e-26,3.1007345e-05,7.969732e-12,0.998723,1.8067661e-13,6.999486e-12,0.0010461541,1.38429654e-14,3.6188029e-32,0.0,4.6188117e-05,1.00055284e-16,2.305127e-24,1.07225866e-07,2.2997145e-07,6.291467e-06,6.558374e-12,3.699412e-23,1.0327003e-30,1.0586168e-26,1.6211934e-29,8.621778e-26
5,5,7.826863e-10,2.6939338e-26,2.9400166e-28,4.487734e-26,3.657856e-13,0.99998784,3.388426e-10,1.6028198e-12,2.6254384e-14,7.147161e-13,1.8946384e-26,7.3639544e-29,1.5123351e-07,1.4466399e-10,6.189808e-11,6.3524374e-14,5.969867e-20,3.474276e-25,1.0175187e-05,1.822924e-12,9.282608e-27,1.2717819e-18,3.8522645e-18,1.5503631e-11,1.7996654e-06,4.7349307e-19,4.8116698e-15,8.525138e-24,1.25737295e-33
19,19,4.1789892e-13,1.2646325e-17,1.1468463e-11,7.281182e-05,1.0419268e-05,1.427688e-10,2.514768e-13,7.2675e-24,2.2069837e-05,4.493798e-19,4.566786e-15,2.2278765e-09,6.0026615e-12,2.2288084e-08,4.7929912e-05,1.5880088e-17,2.501488e-13,1.6546632e-06,0.072061986,0.92775995,2.8227327e-12,1.4409911e-11,1.5780195e-11,2.291473e-05,2.5641359e-07,3.005533e-09,8.336586e-09,2.580446e-13,1.85206e-14
12,12,1.0662503e-11,3.6577097e-22,2.8277035e-19,2.6442388e-12,3.2016345e-16,3.3210334e-10,5.524917e-12,6.3551683e-18,9.935779e-12,3.1519747e-08,2.5734206e-08,3.2084197e-05,0.9997826,0.00018454345,7.797518e-13,1.5358029e-17,1.7011928e-16,2.8362632e-09,4.8843447e-07,1.5929102e-08,1.0517698e-11,2.040629e-07,4.2141388e-13,5.922489e-08,1.2986224e-13,3.6876346e-11,2.129289e-20,6.439092e-17,3.0730678e-16
