truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
8,8,3.8236783e-09,1.4682172e-11,6.407265e-21,3.8898453e-09,9.017327e-05,9.485769e-07,5.011604e-07,3.0507614e-11,0.9999069,1.7666524e-11,1.5684183e-08,3.069559e-09,2.081942e-12,3.6179386e-11,6.861282e-11,1.9547248e-28,8.297247e-29,2.9125462e-18,1.3043659e-11,6.708794e-07,3.5963124e-16,1.02815754e-17,1.9445609e-10,1.840313e-12,7.0476057e-07,1.0803677e-11,9.825887e-24,1.8859045e-26,1.3341795e-31
17,22,2.6263052e-08,0.020761993,1.2987918e-08,2.0148022e-05,0.0017791296,1.22215115e-05,1.711056e-09,1.996193e-16,0.0010495719,1.4453389e-07,0.03309088,0.00015811627,0.00017483141,2.1409097e-07,2.4548672e-07,1.8642401e-13,1.11392774e-13,0.21231884,2.6156313e-05,1.3553743e-05,0.02212219,0.1825274,0.52569014,0.00023302287,1.8886241e-05,2.3139653e-06,7.21444e-10,5.020436e-10,7.706682e-15
2,2,2.312636e-09,1.5719658e-21,0.99229586,2.2837482e-10,1.47288e-17,5.6704754e-24,5.0660795e-25,1.31524355e-33,1.01344914e-26,7.7829374e-26,7.8702185e-15,2.0289235e-06,1.6018745e-15,2.0199536e-21,0.0017711031,9.6209006e-29,2.8212097e-21,2.9976596e-19,4.2148732e-12,1.9838229e-09,9.144396e-14,3.3025436e-15,1.23451924e-20,7.0787314e-11,2.3132166e-18,0.005931064,7.384928e-23,3.0675917e-17,1.9788783e-33
19,19,1.8829262e-08,3.7539614e-13,6.72895e-19,5.3684952e-18,8.5889795e-11,3.7659623e-30,8.984622e-22,7.709564e-36,2.0125711e-22,5.646499e-17,6.7550516e-20,4.1404167e-12,5.31389e-07,6.5708483e-10,4.4306748e-07,3.550169e-20,8.363387e-21,8.752356e-14,1.4586354e-05,0.99998426,3.280633e-17,3.1373697e-18,9.8318416e-20,7.8141795e-08,2.824574e-20,5.405965e-12,3.4970654e-26,3.860298e-25,3.1243017e-27
19,19,0.00037771492,1.2025066e-05,7.410551e-11,3.281647e-10,0.0019664776,1.3505369e-12,3.1150064e-13,7.38751e-21,1.6644652e-06,2.3041246e-12,1.11058725e-07,8.124688e-06,2.899376e-06,2.663792e-07,1.375122e-07,1.1019052e-25,4.0315898e-23,6.0819154e-09,0.0035193055,0.99338794,9.810666e-07,2.0935035e-13,6.226307e-10,0.00062092784,8.788263e-09,0.000101430596,3.3048154e-23,6.4701017e-21,1.5396344e-30
4,4,6.8387585e-06,3.2307454e-08,8.731586e-19,5.9095305e-11,0.99987686,3.6156283e-08,1.7896095e-08,7.467329e-18,4.963651e-07,1.3314141e-09,5.954863e-13,7.0234596e-11,3.2029624e-05,8.038113e-05,6.5681005e-10,3.0127679e-21,1.3084688e-25,5.6750153e-19,6.8741464e-08,3.1638915e-06,6.94603e-15,1.922031e-18,1.4855146e-17,1.0666433e-08,3.005008e-14,2.4013975e-13,3.0013726e-24,8.3521446e-17,7.794495e-27
12,12,1.2442607e-05,1.3793896e-15,4.46984e-17,2.2553309e-18,1.4577975e-07,1.1385131e-16,3.0867411e-12,3.6953803e-24,5.001288e-17,2.8472677e-10,1.4553685e-14,1.3951088e-06,0.99243474,0.007374424,8.201172e-05,6.678947e-09,5.6278686e-15,7.1526726e-12,8.919012e-05,5.6909557e-06,1.5448189e-12,7.391133e-12,3.7122508e-16,4.825857e-09,1.4523504e-19,2.9267222e-17,9.370166e-30,1.6704118e-15,1.3488308e-21
18,19,1.8754379e-10,1.4763407e-15,1.6470152e-22,4.3949744e-14,1.8985327e-07,3.5291245e-14,3.1211988e-13,6.212529e-20,6.283643e-11,2.5120475e-09,2.5425718e-15,7.3703554e-10,0.0005561066,3.9644735e-07,2.0143583e-05,1.9813996e-08,5.563789e-09,7.0726266e-08,0.47569838,0.5236616,7.838785e-08,1.8953863e-09,4.673858e-11,6.300447e-05,1.957526e-17,5.326034e-09,3.7295317e-22,2.135664e-08,1.2463308e-18
23,23,2.4089357e-23,1.0119815e-22,1.0645946e-26,5.0047587e-17,3.2712364e-26,1.1872657e-25,1.3838905e-29,5.215252e-33,3.0372695e-22,4.7467326e-17,7.028075e-24,2.1784323e-18,4.307794e-13,3.7988612e-09,4.3198575e-05,7.9219015e-13,4.978295e-12,3.641876e-06,1.2759059e-08,0.0023727394,0.020180289,0.00855872,5.7410265e-10,0.96880865,3.2652788e-06,2.9506837e-05,4.9760356e-12,6.538897e-14,2.0556336e-25
25,8,0.019094279,0.00034729848,1.0822577e-06,0.00018129608,0.13218918,0.0095321685,9.308243e-05,1.4728867e-08,0.69884145,0.004515632,0.000672442,0.01614472,0.0048212493,0.0005539788,0.00025523032,4.3594124e-09,5.8992637e-09,9.541086e-07,0.0005406636,0.031640258,2.0745012e-05,1.0933793e-05,4.253443e-05,0.0037145605,0.0012315566,0.07555258,2.0565355e-06,1.8712667e-08,4.3884396e-11
