truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
14,14,0.024227453,1.3005067e-11,0.0040853214,4.44131e-05,2.5316668e-08,1.4555009e-08,2.075751e-06,5.4302276e-16,9.981849e-09,1.8405538e-08,1.3293684e-18,0.002410382,2.7120548e-06,0.002156196,0.9416405,0.00032207463,0.016078927,4.0021269e-13,0.00050286023,0.006099535,3.4753973e-13,1.7400674e-15,4.6478806e-21,1.04667155e-08,0.00037182518,0.0020544939,2.395324e-09,1.0927251e-06,6.470303e-19
17,17,4.5921584e-23,1.4738636e-15,7.057885e-36,7.674696e-19,1.4122715e-14,3.2111862e-19,4.374677e-27,3.6117212e-38,1.4495938e-12,1.2730001e-22,9.449143e-06,4.790735e-19,1.565379e-17,1.6515861e-24,1.4144776e-24,7.33847e-31,2.0202386e-34,0.99994016,3.5820912e-19,4.8862743e-24,5.036269e-05,4.607215e-11,1.6548256e-19,2.0298436e-09,6.7261215e-24,5.8902464e-22,5.098203e-23,1.4728165e-32,4.511454e-23
0,0,1.0,0.0,0.0,4.0971935e-28,5.896853e-13,1.581192e-31,0.0,0.0,6.023781e-23,1.6544693e-35,9.5366566e-21,1.5973798e-15,2.0040461e-10,6.446105e-22,1.1381388e-23,0.0,0.0,1.2206296e-24,5.7155513e-15,1.0938077e-14,2.765829e-25,1.874601e-21,6.92318e-23,2.6982295e-11,9.1078595e-21,6.3936904e-24,0.0,0.0,5.15096e-30
19,19,1.21890625e-05,4.351276e-22,6.113505e-10,6.8624146e-09,2.8887337e-11,1.0640687e-11,5.3930726e-13,3.0160926e-34,2.2765266e-12,1.3096571e-13,4.0573806e-08,4.1399647e-07,1.9713843e-06,3.2060836e-09,5.180611e-07,1.7505017e-19,6.0598906e-22,1.377652e-13,1.2245663e-09,0.99972385,1.193169e-12,2.6375757e-08,2.2346644e-07,5.6790097e-11,0.0002606574,3.0798457e-09,4.3754105e-11,1.3728881e-21,3.072971e-15
13,13,1.4985596e-05,1.5992426e-23,6.861479e-18,5.6675953e-10,2.7990261e-09,4.376104e-14,3.6463546e-19,4.2995133e-38,9.459071e-13,1.0921629e-22,4.6753634e-23,4.1023374e-14,9.802553e-07,0.9990108,3.5586086e-07,9.51959e-22,2.681619e-32,5.3590398e-24,0.0009728102,8.224438e-10,8.855277e-22,9.389779e-31,5.802353e-25,5.6042406e-24,1.8774624e-19,6.6299316e-18,1.25280675e-29,1.865169e-20,1.1781557e-30
16,16,2.8355419e-14,9.430199e-27,6.9081175e-08,1.6215273e-14,4.597251e-13,1.0956811e-25,3.2525784e-21,4.6643704e-27,6.148422e-17,1.7850736e-16,1.1558283e-23,4.874929e-13,6.021352e-10,1.118687e-08,0.005221391,1.65911e-05,0.9943399,3.7078784e-10,0.00041949592,1.1905273e-08,8.7044e-10,5.37309e-17,1.4397085e-23,6.8947517e-13,2.463999e-10,6.631056e-07,3.66842e-11,1.8726249e-06,4.6460774e-13
5,5,1.6781687e-09,7.324311e-23,5.3238408e-12,6.377598e-06,3.6172402e-11,0.99999225,1.13233065e-13,4.0028628e-35,4.0489763e-15,2.6009865e-22,9.898676e-21,7.506445e-08,5.0610684e-16,4.278265e-09,1.3060566e-06,1.1956953e-19,1.198696e-26,9.421804e-30,2.3054096e-15,8.837851e-13,1.9501202e-25,1.8740161e-27,6.2881085e-24,1.4071764e-26,2.8444995e-15,4.6307873e-21,1.8801277e-23,7.1790815e-24,7.5397213e-34
18,18,0.0013023396,2.6642903e-05,4.447441e-05,0.0014783683,0.0022196812,1.6198126e-05,1.7966646e-05,1.9959549e-08,0.010634806,3.4666184e-05,1.6352718e-05,0.0037925171,0.00014409695,1.531457e-06,0.0020276597,9.26563e-07,0.00021404163,0.020631764,0.87865645,8.186995e-05,0.00010903991,0.00014371637,5.9673603e-05,0.027844397,0.04728732,0.0027997198,0.0002569242,0.00015590123,7.8771626e-07
17,20,4.058057e-07,7.1325405e-14,1.2106485e-13,2.1910946e-08,6.362075e-10,7.8487623e-13,7.216665e-12,3.14998e-16,2.9491703e-05,3.790567e-09,9.245794e-05,2.7113975e-07,0.00035778657,7.0269803e-06,6.584126e-07,7.6977496e-12,4.2675873e-11,0.0030491867,0.008338351,0.000984374,0.9869826,1.9754112e-05,3.8723952e-05,8.6056025e-05,1.1369317e-05,1.1751849e-07,7.6577686e-07,4.8214713e-07,3.5617263e-11
8,8,7.240978e-16,8.573079e-13,7.81652e-34,4.416541e-15,8.825397e-06,2.7721042e-12,1.1362611e-06,8.494122e-24,0.99999,1.4599022e-12,9.130463e-18,1.1886385e-20,1.1065678e-10,5.5293867e-11,4.1480298e-19,1.0746065e-22,5.383287e-27,2.7499594e-16,3.1640356e-13,1.458226e-17,1.1413618e-16,1.4730374e-23,5.376654e-21,5.1842845e-14,1.0959584e-10,3.6351176e-26,1.1025964e-25,2.6295848e-28,1.17834e-21
