truth,predict,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28
17,17,5.470126e-06,5.8824423e-07,2.401759e-10,4.1615788e-08,5.0269323e-06,3.121958e-09,2.632878e-08,2.7436542e-17,6.141529e-08,9.020706e-12,0.0119734565,0.00037950958,4.0713103e-06,6.254024e-06,9.082666e-07,8.869705e-18,7.6846947e-20,0.86428887,5.4808526e-11,2.1590039e-07,0.061373793,0.058458153,0.0034050096,9.864973e-05,5.330905e-17,1.1893487e-11,8.708097e-13,1.1139432e-10,2.9117762e-29
19,19,0.00018290489,1.0784104e-21,0.00011708591,3.5752401e-12,1.6624875e-10,1.9363433e-11,1.1466842e-13,1.0000234e-18,9.692677e-14,1.2451616e-11,7.36696e-12,0.044218414,4.0219594e-12,3.247874e-13,7.337532e-05,1.0982059e-11,7.3000045e-08,1.168217e-13,0.011104974,0.93174183,4.0176044e-12,1.3292106e-13,2.8479484e-22,0.009277385,5.90564e-11,0.003283444,9.8033405e-14,4.6843365e-07,0.0
1,1,1.5300552e-08,0.98235023,1.3183954e-17,6.7314754e-09,3.2884152e-05,1.3469058e-10,3.107691e-08,7.6610157e-10,3.193675e-06,4.1607775e-09,0.013243257,3.9571392e-13,2.8396533e-07,1.5767146e-05,1.1524689e-11,3.2614995e-20,3.390281e-22,0.0007870802,2.8609484e-05,1.5219771e-13,0.00013641677,0.003070916,0.00019228787,0.00013892572,5.185423e-10,2.237335e-16,1.1494641e-10,1.1145865e-12,2.75224e-14
21,21,2.1429148e-07,0.000116379066,1.5327925e-06,1.1457166e-05,6.9519825e-05,8.186334e-06,4.690499e-07,4.6829024e-10,7.3684273e-06,2.375173e-09,0.015568154,7.9195626e-05,1.6591496e-06,2.3538872e-08,2.9069583e-05,5.7666797e-12,2.6524293e-15,0.005923759,9.901979e-06,2.5829966e-08,0.0036335438,0.96866834,0.005283809,0.00058731355,2.2614353e-13,2.6306079e-08,1.7170152e-07,1.8757286e-10,2.8969258e-20
6,6,3.95209e-21,7.495273e-32,7.606114e-23,1.8284887e-19,2.6497572e-21,6.56476e-24,0.99999905,9.4882716e-07,3.6863076e-23,3.513702e-09,8.634756e-22,5.748473e-31,1.1004537e-20,1.3236402e-25,7.4788546e-16,3.58109e-13,1.6267692e-19,2.433916e-32,2.007366e-20,2.288853e-24,8.041071e-32,2.891099e-23,9.97345e-21,5.051584e-27,6.9143596e-15,6.6799755e-25,1.3148447e-08,2.3461375e-16,4.526492e-16
21,21,7.279412e-12,0.00014985118,7.240891e-15,2.1242817e-11,1.0818499e-08,5.7842835e-11,1.3621547e-10,4.5300063e-15,4.918719e-08,2.4850209e-14,0.017041638,1.2113476e-10,9.5132275e-09,6.891918e-08,1.5530687e-09,3.9293033e-22,6.7748326e-25,0.0057893847,2.3167916e-08,1.0316031e-13,0.00021103545,0.97426754,0.002523622,1.684773e-05,5.4950033e-14,6.0641083e-15,4.370339e-11,1.4858518e-16,1.0299042e-21
24,24,4.7150716e-15,5.7624805e-29,8.122312e-21,2.6831262e-22,8.5652565e-16,4.138801e-08,1.892892e-14,9.720721e-22,1.6950247e-10,1.8911827e-13,1.5095804e-32,5.531933e-18,3.6239857e-12,8.3385385e-07,4.939968e-11,3.7082333e-13,3.1247287e-18,1.6703375e-29,1.1629834e-13,8.689388e-06,6.402075e-31,5.5625334e-25,4.4642716e-32,1.9266252e-14,0.99999046,7.147002e-13,8.78443e-12,7.951025e-12,0.0
19,19,1.4609265e-14,2.7288808e-14,7.33334e-09,1.8143118e-13,5.94371e-11,3.4440966e-12,2.9886315e-24,1.030115e-27,5.1765922e-17,2.0368593e-22,1.6595906e-15,0.0037405817,1.3169232e-06,5.2184174e-13,0.0004649787,1.1105384e-23,8.3339e-25,6.0337952e-05,3.6612296e-06,0.93983793,6.4024935e-06,3.44077e-11,2.9731333e-16,0.00046393953,2.259499e-20,0.055420753,1.8626313e-19,1.2438989e-07,0.0
17,17,8.420585e-31,6.9020423e-12,2.344429e-32,9.823668e-28,2.0983575e-27,0.0,9.885261e-32,0.0,1.1899802e-26,1.388568e-31,5.1279442e-14,5.5885686e-20,4.1809243e-26,7.3831954e-37,9.7760593e-32,0.0,0.0,0.99999976,1.8673154e-34,4.918257e-34,2.152094e-07,6.4537633e-12,4.3791957e-27,5.0357763e-18,0.0,1.3406241e-32,0.0,7.742321e-33,0.0
11,11,3.137407e-16,1.9710029e-29,3.9773578e-08,8.794018e-14,5.60548e-18,7.566486e-14,2.869784e-29,0.0,7.443046e-17,8.7467043e-38,5.6412654e-24,0.9999722,1.01904685e-20,3.931892e-22,2.1993237e-07,1.0316923e-28,6.275431e-30,2.0135172e-27,1.3808727e-13,2.7537786e-05,7.196867e-25,9.390872e-21,8.058198e-26,3.636105e-12,7.418119e-20,2.9847826e-09,1.01092494e-25,2.0659218e-24,0.0
10,10,2.992337e-10,4.2780368e-07,4.1702443e-15,2.9360528e-08,6.042304e-05,3.9349822e-13,6.74486e-08,3.4075178e-12,6.7119618e-06,9.091535e-08,0.99333125,7.413527e-13,7.1938586e-05,3.573438e-09,4.172144e-12,5.2359194e-26,3.129743e-19,9.493684e-09,2.7419312e-05,1.9380239e-11,0.0009379166,0.0018554181,0.00011309437,0.0035951138,2.5842425e-11,4.4558714e-11,2.0912264e-08,4.022135e-08,6.091103e-19
6,6,3.734974e-15,1.6639198e-18,2.3843564e-17,4.4771442e-10,1.1034511e-13,4.2331447e-11,0.98565334,3.2618787e-05,7.6756965e-05,9.465466e-05,4.113808e-13,2.4312865e-13,4.3504374e-13,2.4062697e-08,2.3006936e-07,7.161324e-10,3.5484911e-12,2.8331956e-13,7.530781e-11,8.205242e-09,1.6379568e-15,5.997779e-07,1.330258e-08,5.3024078e-11,0.011761766,1.700655e-14,0.0023794011,5.8047044e-07,5.2185465e-12
